"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID,Full County ID
15736,18.0,36981,Marshall County,2008,01,095,01095
74067,18.6,40951,Mobile County,2008,01,097,01097
4855,21.8,34072,Monroe County,2008,01,099,01099
37511,17.6,43297,Montgomery County,2008,01,101,01101
14284,12.5,46284,Morgan County,2008,01,103,01103
3165,31.7,26513,Perry County,2008,01,105,01105
4932,25.6,31053,Pickens County,2008,01,107,01107
6489,22.5,32284,Pike County,2008,01,109,01109
3807,17.3,34185,Randolph County,2008,01,111,01111
11599,23.3,28855,Russell County,2008,01,113,01113
9745,12.6,48804,St. Clair County,2008,01,115,01115
10728,5.8,71785,Shelby County,2008,01,117,01117
4249,32.9,24221,Sumter County,2008,01,119,01119
14305,18.7,35487,Talladega County,2008,01,121,01121
7706,19.5,35293,Tallapoosa County,2008,01,123,01123
29379,17.3,43744,Tuscaloosa County,2008,01,125,01125
11839,17.4,36221,Walker County,2008,01,127,01127
3113,18.2,37076,Washington County,2008,01,129,01129
3815,30.2,23090,Wilcox County,2008,01,131,01131
4337,18.3,32018,Winston County,2008,01,133,01133
429,15.3,52786,Aleutians East Borough,2008,02,013,02013
404,9.0,62849,Aleutians West Census Area,2008,02,016,02016
19638,7.2,74396,Anchorage Borough,2008,02,020,02020
3630,21.5,41755,Bethel Census Area,2008,02,050,02050
74,7.8,67214,Bristol Bay Borough,2008,02,060,02060
100,5.4,70720,Denali Borough,2008,02,068,02068
960,19.6,50827,Dillingham Census Area,2008,02,070,02070
7004,7.5,65473,Fairbanks North Star Borough,2008,02,090,02090
235,10.4,48299,Haines Borough,2008,02,100,02100
344,15.9,44050,Hoonah-Angoon Census Area,2008,02,105,02105
2047,6.7,71313,Juneau Borough,2008,02,110,02110
5380,10.3,54206,Kenai Peninsula Borough,2008,02,122,02122
1129,8.7,58689,Ketchikan Gateway Borough,2008,02,130,02130
1034,8.0,61525,Kodiak Island Borough,2008,02,150,02150
254,17.2,43687,Lake and Peninsula Borough,2008,02,164,02164
7808,9.3,71575,Matanuska-Susitna Borough,2008,02,170,02170
1898,20.9,46892,Nome Census Area,2008,02,180,02180
743,11.4,72499,North Slope Borough,2008,02,185,02185
1225,16.5,57721,Northwest Arctic Borough,2008,02,188,02188
839,15.2,44491,Prince of Wales-Outer Ketchikan Census Area,2008,02,201,02201
677,7.8,61436,Sitka Borough,2008,02,220,02220
31,3.5,61029,Skagway Municipality,2008,02,230,02230
887,13.3,59124,Southeast Fairbanks Census Area,2008,02,240,02240
790,8.5,58946,Valdez-Cordova Census Area,2008,02,261,02261
2244,29.2,33033,Wade Hampton Census Area,2008,02,270,02270
573,9.8,54274,Wrangell-Petersburg Census Area,2008,02,280,02280
86,13.3,54401,Yakutat Borough,2008,02,282,02282
1410,24.9,33900,Yukon-Koyukuk Census Area,2008,02,290,02290
22913,33.2,31728,Apache County,2008,04,001,04001
19628,16.0,44000,Cochise County,2008,04,003,04003
20099,16.0,47933,Coconino County,2008,04,005,04005
8224,16.1,38405,Gila County,2008,04,007,04007
7084,21.4,40902,Graham County,2008,04,009,04009
898,11.3,53654,Greenlee County,2008,04,011,04011
5162,26.1,32973,La Paz County,2008,04,012,04012
521208,13.4,56511,Maricopa County,2008,04,013,04013
32438,16.8,38641,Mohave County,2008,04,015,04015
25447,23.1,39416,Navajo County,2008,04,017,04017
153040,15.4,46653,Pima County,2008,04,019,04019
43350,14.0,50208,Pinal County,2008,04,021,04021
7905,18.5,38490,Santa Cruz County,2008,04,023,04023
27395,12.9,42311,Yavapai County,2008,04,025,04025
40456,21.5,39063,Yuma County,2008,04,027,04027
3791,20.1,37295,Arkansas County,2008,05,001,05001
4022,18.3,36079,Ashley County,2008,05,003,05003
6975,16.8,34666,Baxter County,2008,05,005,05005
22933,11.1,51397,Benton County,2008,05,007,05007
5440,15.0,35729,Boone County,2008,05,009,05009
2778,24.1,30621,Bradley County,2008,05,011,05011
877,16.5,34908,Calhoun County,2008,05,013,05013
4256,15.6,33594,Carroll County,2008,05,015,05015
3417,30.4,24809,Chicot County,2008,05,017,05017
4691,21.8,34327,Clark County,2008,05,019,05019
2834,18.1,31910,Clay County,2008,05,021,05021
3815,15.2,36707,Cleburne County,2008,05,023,05023
1684,19.5,39567,Cleveland County,2008,05,025,05025
4737,20.7,35162,Columbia County,2008,05,027,05027
3494,17.1,36026,Conway County,2008,05,029,05029
15804,17.5,39989,Craighead County,2008,05,031,05031
9228,15.6,42112,Crawford County,2008,05,033,05033
10616,20.5,35112,Crittenden County,2008,05,035,05035
3452,18.7,34489,Cross County,2008,05,037,05037
1624,21.0,31608,Dallas County,2008,05,039,05039
3884,29.0,27555,Desha County,2008,05,041,05041
3674,20.4,34919,Drew County,2008,05,043,05043
16448,16.2,43553,Faulkner County,2008,05,045,05045
3042,17.0,38192,Franklin County,2008,05,047,05047
2159,18.7,30364,Fulton County,2008,05,049,05049
15406,16.1,38020,Garland County,2008,05,051,05051
2007,11.5,45165,Grant County,2008,05,053,05053
6652,16.6,37017,Greene County,2008,05,055,05055
4641,20.6,34221,Hempstead County,2008,05,057,05057
4793,15.7,37619,Hot Spring County,2008,05,059,05059
2933,21.3,33219,Howard County,2008,05,061,05061
5096,15.1,36019,Independence County,2008,05,063,05063
2403,19.7,30941,Izard County,2008,05,065,05065
3697,24.9,30490,Jackson County,2008,05,067,05067
14984,20.6,38018,Jefferson County,2008,05,069,05069
4212,17.4,34307,Johnson County,2008,05,071,05071
1923,25.4,28265,Lafayette County,2008,05,073,05073
3372,20.8,31160,Lawrence County,2008,05,075,05075
3490,38.6,25178,Lee County,2008,05,077,05077
2904,29.0,34820,Lincoln County,2008,05,079,05079
2329,18.4,34996,Little River County,2008,05,081,05081
3666,16.6,37034,Logan County,2008,05,083,05083
7538,11.7,49241,Lonoke County,2008,05,085,05085
2633,17.0,33221,Madison County,2008,05,087,05087
2933,17.7,32648,Marion County,2008,05,089,05089
8333,19.8,38192,Miller County,2008,05,091,05091
10784,23.5,34211,Mississippi County,2008,05,093,05093
2175,26.0,27044,Monroe County,2008,05,095,05095
1581,17.7,34343,Montgomery County,2008,05,097,05097
1965,22.0,31432,Nevada County,2008,05,099,05099
1915,23.3,29273,Newton County,2008,05,101,05101
5598,22.0,34370,Ouachita County,2008,05,103,05103
1649,16.2,37595,Perry County,2008,05,105,05105
7420,34.9,26436,Phillips County,2008,05,107,05107
1825,17.5,37545,Pike County,2008,05,109,05109
5777,23.8,31511,Poinsett County,2008,05,111,05111
3899,19.5,30994,Polk County,2008,05,113,05113
8940,15.7,40728,Pope County,2008,05,115,05115
1526,18.1,34703,Prairie County,2008,05,117,05117
60677,16.5,45215,Pulaski County,2008,05,119,05119
3625,20.4,30508,Randolph County,2008,05,121,05121
7433,31.4,28442,St. Francis County,2008,05,123,05123
9265,9.6,50133,Saline County,2008,05,125,05125
2200,19.9,33458,Scott County,2008,05,127,05127
1931,24.2,25547,Searcy County,2008,05,129,05129
20814,17.3,39573,Sebastian County,2008,05,131,05131
3639,22.3,32062,Sevier County,2008,05,133,05133
3474,19.7,31801,Sharp County,2008,05,135,05135
2318,19.4,28724,Stone County,2008,05,137,05137
8340,19.8,38616,Union County,2008,05,139,05139
2967,18.3,35155,Van Buren County,2008,05,141,05141
28162,15.0,42691,Washington County,2008,05,143,05143
11857,16.7,39283,White County,2008,05,145,05145
1974,27.1,26185,Woodruff County,2008,05,147,05147
3788,17.6,36459,Yell County,2008,05,149,05149
150203,10.4,70217,Alameda County,2008,06,001,06001
165,15.7,49320,Alpine County,2008,06,003,06003
3333,9.8,53951,Amador County,2008,06,005,06005
44569,20.7,40308,Butte County,2008,06,007,06007
5336,11.5,52850,Calaveras County,2008,06,009,06009
2816,13.5,44622,Colusa County,2008,06,011,06011
96183,9.4,78469,Contra Costa County,2008,06,013,06013
5930,23.6,36729,Del Norte County,2008,06,015,06015
13692,7.8,67019,El Dorado County,2008,06,017,06017
197265,22.1,43534,Fresno County,2008,06,019,06019
4713,16.9,39641,Glenn County,2008,06,021,06021
24794,19.8,39627,Humboldt County,2008,06,023,06023
32833,21.5,36894,Imperial County,2008,06,025,06025
1964,11.6,47197,Inyo County,2008,06,027,06027
156128,20.5,44716,Kern County,2008,06,029,06029
22566,17.9,48614,Kings County,2008,06,031,06031
11462,17.9,38926,Lake County,2008,06,033,06033
5135,20.7,47333,Lassen County,2008,06,035,06035
1482051,15.3,55452,Los Angeles County,2008,06,037,06037
25275,18.2,46066,Madera County,2008,06,039,06039
17007,7.1,89909,Marin County,2008,06,041,06041
2388,13.5,44419,Mariposa County,2008,06,043,06043
15032,17.7,43134,Mendocino County,2008,06,045,06045
52005,21.5,42629,Merced County,2008,06,047,06047
1552,17.4,35319,Modoc County,2008,06,049,06049
1224,9.6,55798,Mono County,2008,06,051,06051
49360,12.7,58822,Monterey County,2008,06,053,06053
11511,9.0,64829,Napa County,2008,06,055,06055
8848,9.2,56030,Nevada County,2008,06,057,06057
294758,9.9,74862,Orange County,2008,06,059,06059
22873,6.7,75029,Placer County,2008,06,061,06061
2408,12.0,48770,Plumas County,2008,06,063,06063
260109,12.6,57590,Riverside County,2008,06,065,06065
182573,13.3,56882,Sacramento County,2008,06,067,06067
5628,10.4,64646,San Benito County,2008,06,069,06069
288756,14.7,54768,San Bernardino County,2008,06,071,06071
364576,12.6,62820,San Diego County,2008,06,073,06073
89423,11.2,73127,San Francisco County,2008,06,075,06075
108919,16.5,54350,San Joaquin County,2008,06,077,06077
30243,12.1,60088,San Luis Obispo County,2008,06,079,06079
45990,6.5,84879,San Mateo County,2008,06,081,06081
49422,12.7,60645,Santa Barbara County,2008,06,083,06083
131334,7.6,88525,Santa Clara County,2008,06,085,06085
32460,13.3,66495,Santa Cruz County,2008,06,087,06087
31309,17.7,42362,Shasta County,2008,06,089,06089
409,12.7,44282,Sierra County,2008,06,091,06091
7182,16.4,36823,Siskiyou County,2008,06,093,06093
35393,9.0,70173,Solano County,2008,06,095,06095
47726,10.4,62314,Sonoma County,2008,06,097,06097
72561,14.4,50094,Stanislaus County,2008,06,099,06099
14048,15.5,49146,Sutter County,2008,06,101,06101
10009,16.5,38160,Tehama County,2008,06,103,06103
2808,19.9,34726,Trinity County,2008,06,105,06105
90369,21.5,44383,Tulare County,2008,06,107,06107
6350,12.5,49151,Tuolumne County,2008,06,109,06109
68486,8.7,76190,Ventura County,2008,06,111,06111
27807,14.6,57877,Yolo County,2008,06,113,06113
11931,16.6,46715,Yuba County,2008,06,115,06115
51042,12.0,56601,Adams County,2008,08,001,08001
3097,21.4,34681,Alamosa County,2008,08,003,08003
53625,9.8,59320,Arapahoe County,2008,08,005,08005
1424,11.3,51058,Archuleta County,2008,08,007,08007
661,17.7,31963,Baca County,2008,08,009,08009
1291,29.4,33187,Bent County,2008,08,011,08011
29232,10.3,66760,Boulder County,2008,08,013,08013
2745,5.0,77855,Broomfield County,2008,08,014,08014
1854,11.9,45916,Chaffee County,2008,08,015,08015
206,12.0,46017,Cheyenne County,2008,08,017,08017
657,7.4,57227,Clear Creek County,2008,08,019,08019
1701,21.2,30747,Conejos County,2008,08,021,08021
801,24.8,25208,Costilla County,2008,08,023,08023
1447,46.2,31603,Crowley County,2008,08,025,08025
469,11.8,50660,Custer County,2008,08,027,08027
3640,12.1,43621,Delta County,2008,08,029,08029
105987,18.0,46305,Denver County,2008,08,031,08031
233,11.8,43760,Dolores County,2008,08,033,08033
8708,3.1,100493,Douglas County,2008,08,035,08035
3533,6.8,73482,Eagle County,2008,08,037,08037
1258,5.5,75990,Elbert County,2008,08,039,08039
61423,10.6,59061,El Paso County,2008,08,041,08041
5636,14.7,39155,Fremont County,2008,08,043,08043
4041,7.4,67063,Garfield County,2008,08,045,08045
317,6.2,62332,Gilpin County,2008,08,047,08047
945,6.9,58895,Grand County,2008,08,049,08049
1717,12.0,46972,Gunnison County,2008,08,051,08051
61,7.3,50692,Hinsdale County,2008,08,053,08053
1603,23.8,31410,Huerfano County,2008,08,055,08055
208,15.6,40413,Jackson County,2008,08,057,08057
40139,7.6,66627,Jefferson County,2008,08,059,08059
159,12.2,38581,Kiowa County,2008,08,061,08061
995,14.5,39997,Kit Carson County,2008,08,063,08063
1001,12.7,48280,Lake County,2008,08,065,08065
5295,10.9,56427,La Plata County,2008,08,067,08067
33125,11.6,56701,Larimer County,2008,08,069,08069
2559,16.8,38876,Las Animas County,2008,08,071,08071
711,16.8,40384,Lincoln County,2008,08,073,08073
2477,13.4,42163,Logan County,2008,08,075,08075
14876,10.6,54337,Mesa County,2008,08,077,08077
100,10.4,46394,Mineral County,2008,08,079,08079
1303,9.5,56427,Moffat County,2008,08,081,08081
4068,16.3,44860,Montezuma County,2008,08,083,08083
4766,11.9,45817,Montrose County,2008,08,085,08085
3438,12.7,43246,Morgan County,2008,08,087,08087
4050,22.2,33234,Otero County,2008,08,089,08089
345,7.6,59725,Ouray County,2008,08,091,08091
1390,8.2,64471,Park County,2008,08,093,08093
522,11.9,42087,Phillips County,2008,08,095,08095
772,5.0,72088,Pitkin County,2008,08,097,08097
2454,19.1,35730,Prowers County,2008,08,099,08099
25632,16.8,42005,Pueblo County,2008,08,101,08101
499,8.1,57856,Rio Blanco County,2008,08,103,08103
1763,15.4,37353,Rio Grande County,2008,08,105,08105
1308,5.8,63085,Routt County,2008,08,107,08107
2098,29.9,33198,Saguache County,2008,08,109,08109
68,12.4,40252,San Juan County,2008,08,111,08111
613,8.2,61074,San Miguel County,2008,08,113,08113
272,11.8,35350,Sedgwick County,2008,08,115,08115
1810,6.8,64813,Summit County,2008,08,117,08117
1570,7.3,58457,Teller County,2008,08,119,08119
531,12.4,38982,Washington County,2008,08,121,08121
29374,12.0,55845,Weld County,2008,08,123,08123
1202,12.7,43560,Yuma County,2008,08,125,08125
71553,8.2,84250,Fairfield County,2008,09,001,09001
88314,10.4,64045,Hartford County,2008,09,003,09003
10399,5.6,67520,Litchfield County,2008,09,005,09005
8791,5.5,74645,Middlesex County,2008,09,007,09007
89679,11.0,61459,New Haven County,2008,09,009,09009
17431,6.9,67484,New London County,2008,09,011,09011
9076,6.8,75251,Tolland County,2008,09,013,09013
13235,11.7,54027,Windham County,2008,09,015,09015
16237,10.7,55179,Kent County,2008,10,001,10001
49595,9.6,63301,New Castle County,2008,10,003,10003
22146,12.0,47727,Sussex County,2008,10,005,10005
95232,16.9,58553,District of Columbia,2008,11,001,11001
45946,20.0,42980,Alachua County,2008,12,001,12001
3628,15.3,48443,Baker County,2008,12,003,12003
19051,11.9,45655,Bay County,2008,12,005,12005
4649,19.3,41154,Bradford County,2008,12,007,12007
56466,10.7,49473,Brevard County,2008,12,009,12009
208162,12.0,51594,Broward County,2008,12,011,12011
2479,20.9,33613,Calhoun County,2008,12,013,12013
15200,10.3,46378,Charlotte County,2008,12,015,12015
22058,15.8,38476,Citrus County,2008,12,017,12017
15135,8.3,61057,Clay County,2008,12,019,12019
31866,10.2,61379,Collier County,2008,12,021,12021
11615,18.0,38816,Columbia County,2008,12,023,12023
7095,22.4,37478,DeSoto County,2008,12,027,12027
3083,22.8,31443,Dixie County,2008,12,029,12029
101194,12.1,50660,Duval County,2008,12,031,12031
44908,16.0,41690,Escambia County,2008,12,033,12033
8882,9.8,49014,Flagler County,2008,12,035,12035
2155,23.1,34787,Franklin County,2008,12,037,12037
11681,26.6,34316,Gadsden County,2008,12,039,12039
2662,16.8,37120,Gilchrist County,2008,12,041,12041
2208,21.8,39251,Glades County,2008,12,043,12043
2590,21.2,38632,Gulf County,2008,12,045,12045
3302,29.3,32444,Hamilton County,2008,12,047,12047
6161,23.1,34385,Hardee County,2008,12,049,12049
8984,23.8,38771,Hendry County,2008,12,051,12051
21034,12.4,39552,Hernando County,2008,12,053,12053
16494,16.7,33703,Highlands County,2008,12,055,12055
161731,13.9,49762,Hillsborough County,2008,12,057,12057
3678,21.0,33251,Holmes County,2008,12,059,12059
16101,12.4,48267,Indian River County,2008,12,061,12061
8114,19.0,37707,Jackson County,2008,12,063,12063
2338,18.5,36482,Jefferson County,2008,12,065,12065
1575,25.6,39293,Lafayette County,2008,12,067,12067
31061,10.3,45517,Lake County,2008,12,069,12069
62235,10.6,50863,Lee County,2008,12,071,12071
46763,18.6,47318,Leon County,2008,12,073,12073
6894,17.8,35267,Levy County,2008,12,075,12075
1361,21.5,38608,Liberty County,2008,12,077,12077
4008,23.6,32502,Madison County,2008,12,079,12079
37815,12.2,46573,Manatee County,2008,12,081,12081
51494,16.0,40266,Marion County,2008,12,083,12083
14090,10.4,52743,Martin County,2008,12,085,12085
388934,16.5,43921,Miami-Dade County,2008,12,086,12086
7414,10.4,52908,Monroe County,2008,12,087,12087
6143,8.9,59514,Nassau County,2008,12,089,12089
15320,8.7,54420,Okaloosa County,2008,12,091,12091
7861,20.8,35724,Okeechobee County,2008,12,093,12093
143902,13.7,50674,Orange County,2008,12,095,12095
30965,11.9,45766,Osceola County,2008,12,097,12097
145947,11.7,52807,Palm Beach County,2008,12,099,12099
61285,13.2,42407,Pasco County,2008,12,101,12101
96869,10.9,45899,Pinellas County,2008,12,103,12103
86702,15.3,44350,Polk County,2008,12,105,12105
16680,23.1,35168,Putnam County,2008,12,107,12107
14209,7.9,67238,St. Johns County,2008,12,109,12109
33941,12.9,44788,St. Lucie County,2008,12,111,12111
15552,10.6,54174,Santa Rosa County,2008,12,113,12113
36035,9.9,49001,Sarasota County,2008,12,115,12115
37905,9.3,58175,Seminole County,2008,12,117,12117
8446,13.2,48106,Sumter County,2008,12,119,12119
7783,19.9,34427,Suwannee County,2008,12,121,12121
4174,22.9,36349,Taylor County,2008,12,123,12123
2294,23.6,42734,Union County,2008,12,125,12125
62490,12.9,45831,Volusia County,2008,12,127,12127
3773,13.0,48012,Wakulla County,2008,12,129,12129
7704,14.9,43779,Walton County,2008,12,131,12131
4948,23.2,34632,Washington County,2008,12,133,12133
3586,20.3,34654,Appling County,2008,13,001,13001
2001,24.6,31389,Atkinson County,2008,13,003,13003
1933,19.3,33481,Bacon County,2008,13,005,13005
985,26.0,31834,Baker County,2008,13,007,13007
8885,23.5,38719,Baldwin County,2008,13,009,13009
2550,15.3,44269,Banks County,2008,13,011,13011
7856,11.3,51318,Barrow County,2008,13,013,13013
11790,12.6,51762,Bartow County,2008,13,015,13015
3985,23.2,31091,Ben Hill County,2008,13,017,13017
3679,21.9,34718,Berrien County,2008,13,019,13019
32923,22.1,40857,Bibb County,2008,13,021,13021
2165,19.5,39962,Bleckley County,2008,13,023,13023
2699,17.6,37814,Brantley County,2008,13,025,13025
3541,22.0,35007,Brooks County,2008,13,027,13027
3152,10.2,62038,Bryan County,2008,13,029,13029
14601,23.1,38631,Bulloch County,2008,13,031,13031
6318,28.1,32311,Burke County,2008,13,033,13033
3440,15.6,45398,Butts County,2008,13,035,13035
1561,33.4,29435,Calhoun County,2008,13,037,13037
5771,12.3,51985,Camden County,2008,13,039,13039
2400,23.7,31651,Candler County,2008,13,043,13043
17426,15.9,47307,Carroll County,2008,13,045,13045
7112,11.4,47990,Catoosa County,2008,13,047,13047
1986,21.5,35320,Charlton County,2008,13,049,13049
40699,17.0,45132,Chatham County,2008,13,051,13051
1713,19.7,42016,Chattahoochee County,2008,13,053,13053
4470,17.9,34249,Chattooga County,2008,13,055,13055
13912,6.7,68627,Cherokee County,2008,13,057,13057
32560,30.8,36254,Clarke County,2008,13,059,13059
984,31.1,26697,Clay County,2008,13,061,13061
39619,14.7,46293,Clayton County,2008,13,063,13063
1668,24.8,31396,Clinch County,2008,13,065,13065
62563,9.1,69728,Cobb County,2008,13,067,13067
8116,21.4,34451,Coffee County,2008,13,069,13069
10011,22.6,34038,Colquitt County,2008,13,071,13071
7287,6.6,66181,Columbia County,2008,13,073,13073
3411,20.8,34674,Cook County,2008,13,075,13075
11675,9.6,61199,Coweta County,2008,13,077,13077
2193,17.8,41429,Crawford County,2008,13,079,13079
5987,27.7,30881,Crisp County,2008,13,081,13081
2201,14.5,41503,Dade County,2008,13,083,13083
2320,10.7,57769,Dawson County,2008,13,085,13085
6980,25.1,32546,Decatur County,2008,13,087,13087
113247,15.6,54708,DeKalb County,2008,13,089,13089
4111,22.6,33632,Dodge County,2008,13,091,13091
2725,27.2,32608,Dooly County,2008,13,093,13093
23375,25.3,35729,Dougherty County,2008,13,095,13095
12544,9.9,57926,Douglas County,2008,13,097,13097
2979,25.9,31761,Early County,2008,13,099,13099
1076,26.7,35925,Echols County,2008,13,101,13101
5204,10.1,59956,Effingham County,2008,13,103,13103
3762,18.6,34986,Elbert County,2008,13,105,13105
5767,26.2,30236,Emanuel County,2008,13,107,13107
2736,24.8,33269,Evans County,2008,13,109,13109
3410,15.2,36134,Fannin County,2008,13,111,13111
4981,4.7,82678,Fayette County,2008,13,113,13113
16862,18.4,41865,Floyd County,2008,13,115,13115
8415,5.0,88626,Forsyth County,2008,13,117,13117
3963,18.8,37110,Franklin County,2008,13,119,13119
146956,14.9,62682,Fulton County,2008,13,121,13121
4826,17.1,40665,Gilmer County,2008,13,123,13123
469,16.8,36630,Glascock County,2008,13,125,13125
12767,17.0,50236,Glynn County,2008,13,127,13127
6771,13.0,43789,Gordon County,2008,13,129,13129
5557,22.4,35688,Grady County,2008,13,131,13131
2913,19.0,39211,Greene County,2008,13,133,13133
75096,9.6,66327,Gwinnett County,2008,13,135,13135
5489,13.5,45377,Habersham County,2008,13,137,13137
25805,14.2,53083,Hall County,2008,13,139,13139
2472,31.4,28039,Hancock County,2008,13,141,13141
5474,19.2,39707,Haralson County,2008,13,143,13143
2538,8.7,62024,Harris County,2008,13,145,13145
3917,16.6,39593,Hart County,2008,13,147,13147
1891,16.7,39864,Heard County,2008,13,149,13149
15418,8.1,63199,Henry County,2008,13,151,13151
14773,11.4,57755,Houston County,2008,13,153,13153
2071,22.3,34199,Irwin County,2008,13,155,13155
7312,12.1,51329,Jackson County,2008,13,157,13157
2116,15.4,42849,Jasper County,2008,13,159,13159
2550,19.1,32750,Jeff Davis County,2008,13,161,13161
3667,22.9,31191,Jefferson County,2008,13,163,13163
2280,26.8,28405,Jenkins County,2008,13,165,13165
2181,28.2,28704,Johnson County,2008,13,167,13167
3288,12.1,51708,Jones County,2008,13,169,13169
2512,15.5,41668,Lamar County,2008,13,171,13171
1710,21.4,33732,Lanier County,2008,13,173,13173
9721,21.0,38676,Laurens County,2008,13,175,13175
3331,10.1,59690,Lee County,2008,13,177,13177
8531,15.4,39997,Liberty County,2008,13,179,13179
1476,18.4,36358,Lincoln County,2008,13,181,13181
2624,23.2,38168,Long County,2008,13,183,13183
18956,19.6,41209,Lowndes County,2008,13,185,13185
3830,15.1,45475,Lumpkin County,2008,13,187,13187
3836,17.8,39676,McDuffie County,2008,13,189,13189
2123,18.8,36397,McIntosh County,2008,13,191,13191
3284,26.5,29374,Macon County,2008,13,193,13193
4545,16.3,41389,Madison County,2008,13,195,13195
1651,24.1,34982,Marion County,2008,13,197,13197
4174,18.7,35566,Meriwether County,2008,13,199,13199
1543,25.7,32359,Miller County,2008,13,201,13201
5979,27.3,31893,Mitchell County,2008,13,205,13205
3328,13.7,52114,Monroe County,2008,13,207,13207
1839,23.0,35888,Montgomery County,2008,13,209,13209
2460,13.5,46853,Morgan County,2008,13,211,13211
5472,13.7,42588,Murray County,2008,13,213,13213
32952,18.3,40276,Muscogee County,2008,13,215,13215
11344,11.7,54286,Newton County,2008,13,217,13217
2215,6.9,77053,Oconee County,2008,13,219,13219
1998,14.2,43832,Oglethorpe County,2008,13,221,13221
10100,7.7,64598,Paulding County,2008,13,223,13223
5164,20.6,44210,Peach County,2008,13,225,13225
3732,12.1,52222,Pickens County,2008,13,227,13227
3157,17.6,36721,Pierce County,2008,13,229,13229
1821,10.6,57143,Pike County,2008,13,231,13231
6722,16.4,39067,Polk County,2008,13,233,13233
1728,20.2,35027,Pulaski County,2008,13,235,13235
3203,15.8,42656,Putnam County,2008,13,237,13237
623,23.1,31608,Quitman County,2008,13,239,13239
2928,18.2,37119,Rabun County,2008,13,241,13241
1859,27.2,28131,Randolph County,2008,13,243,13243
45383,23.8,37723,Richmond County,2008,13,245,13245
10534,12.8,58107,Rockdale County,2008,13,247,13247
752,17.7,38086,Schley County,2008,13,249,13249
3209,21.9,33699,Screven County,2008,13,251,13251
2066,23.1,28676,Seminole County,2008,13,253,13253
11167,17.9,41450,Spalding County,2008,13,255,13255
4372,17.8,34881,Stephens County,2008,13,257,13257
1190,27.1,28973,Stewart County,2008,13,259,13259
8757,28.7,33452,Sumter County,2008,13,261,13261
1432,22.4,32206,Talbot County,2008,13,263,13263
488,26.6,27033,Taliaferro County,2008,13,265,13265
4853,24.5,35647,Tattnall County,2008,13,267,13267
2169,25.8,30502,Taylor County,2008,13,269,13269
3248,33.0,29486,Telfair County,2008,13,271,13271
2852,28.9,31151,Terrell County,2008,13,273,13273
9171,20.7,37581,Thomas County,2008,13,275,13275
8605,21.3,37438,Tift County,2008,13,277,13277
6697,24.2,33139,Toombs County,2008,13,279,13279
1468,14.0,41127,Towns County,2008,13,281,13281
1905,28.7,30210,Treutlen County,2008,13,283,13283
11013,17.9,37681,Troup County,2008,13,285,13285
