"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID,Full County ID
11308,13.5,31663,Lauderdale County,1995,01,077,01077
5546,16.6,29765,Lawrence County,1995,01,079,01079
16457,17.8,29288,Lee County,1995,01,081,01081
8131,13.8,33974,Limestone County,1995,01,083,01083
4564,35.0,18283,Lowndes County,1995,01,085,01085
7529,34.4,19783,Macon County,1995,01,087,01087
31183,11.6,41855,Madison County,1995,01,089,01089
6437,27.3,23722,Marengo County,1995,01,091,01091
5108,16.7,25960,Marion County,1995,01,093,01093
11833,14.8,28481,Marshall County,1995,01,095,01095
91977,23.2,27872,Mobile County,1995,01,097,01097
5114,21.2,27061,Monroe County,1995,01,099,01099
41808,19.6,31503,Montgomery County,1995,01,101,01101
13057,12.1,35829,Morgan County,1995,01,103,01103
5077,41.3,17324,Perry County,1995,01,105,01105
5424,25.7,23568,Pickens County,1995,01,107,01107
7000,25.5,23020,Pike County,1995,01,109,01109
3978,19.6,24057,Randolph County,1995,01,111,01111
10089,19.4,26570,Russell County,1995,01,113,01113
8408,14.4,32647,St. Clair County,1995,01,115,01115
9311,7.1,51443,Shelby County,1995,01,117,01117
5647,35.9,17876,Sumter County,1995,01,119,01119
15577,20.7,25777,Talladega County,1995,01,121,01121
6985,17.4,26791,Tallapoosa County,1995,01,123,01123
28186,18.4,28990,Tuscaloosa County,1995,01,125,01125
11372,16.1,26504,Walker County,1995,01,127,01127
3734,21.2,26173,Washington County,1995,01,129,01129
5442,40.0,17255,Wilcox County,1995,01,131,01131
4047,16.9,24947,Winston County,1995,01,133,01133
242,10.3,46173,Aleutians East Borough,1995,02,013,02013
286,6.6,40039,Aleutians West Census Area,1995,02,016,02016
21754,8.7,54858,Anchorage Borough,1995,02,020,02020
4746,30.4,37782,Bethel Census Area,1995,02,050,02050
42,4.0,60865,Bristol Bay Borough,1995,02,060,02060
104,5.7,50180,Denali Borough,1995,02,068,02068
797,17.6,42294,Dillingham Census Area,1995,02,070,02070
6486,8.0,48572,Fairbanks North Star Borough,1995,02,090,02090
271,12.8,38411,Haines Borough,1995,02,100,02100
1607,5.4,59944,Juneau Borough,1995,02,110,02110
4755,10.1,50854,Kenai Peninsula Borough,1995,02,122,02122
877,6.1,57149,Ketchikan Gateway Borough,1995,02,130,02130
1134,7.7,50296,Kodiak Island Borough,1995,02,150,02150
347,19.8,37666,Lake and Peninsula Borough,1995,02,164,02164
5301,10.1,57384,Matanuska-Susitna Borough,1995,02,170,02170
2008,22.8,41109,Nome Census Area,1995,02,180,02180
308,4.3,67511,North Slope Borough,1995,02,185,02185
1344,20.4,46172,Northwest Arctic Borough,1995,02,188,02188
815,11.2,48409,Prince of Wales-Outer Ketchikan Census Area,1995,02,201,02201
552,6.7,53339,Sitka Borough,1995,02,220,02220
353,9.0,41700,Skagway-Hoonah-Angoon Census Area,1995,02,232,02232
904,16.0,42236,Southeast Fairbanks Census Area,1995,02,240,02240
853,8.3,54811,Valdez-Cordova Census Area,1995,02,261,02261
2641,38.9,33967,Wade Hampton Census Area,1995,02,270,02270
578,8.2,49421,Wrangell-Petersburg Census Area,1995,02,280,02280
49,5.8,52663,Yakutat Borough,1995,02,282,02282
1578,25.9,33779,Yukon-Koyukuk Census Area,1995,02,290,02290
27275,39.4,20173,Apache County,1995,04,001,04001
22229,20.7,26958,Cochise County,1995,04,003,04003
21821,20.3,32640,Coconino County,1995,04,005,04005
9218,19.4,27374,Gila County,1995,04,007,04007
6862,23.6,25848,Graham County,1995,04,009,04009
966,10.2,40620,Greenlee County,1995,04,011,04011
3626,24.4,20878,La Paz County,1995,04,012,04012
362298,13.8,37583,Maricopa County,1995,04,013,04013
20845,16.4,29208,Mohave County,1995,04,015,04015
26729,29.0,25499,Navajo County,1995,04,017,04017
129300,16.9,30832,Pima County,1995,04,019,04019
29544,21.7,26082,Pinal County,1995,04,021,04021
9935,26.7,24933,Santa Cruz County,1995,04,023,04023
19115,13.6,29205,Yavapai County,1995,04,025,04025
32896,26.5,27119,Yuma County,1995,04,027,04027
4169,19.8,26269,Arkansas County,1995,05,001,05001
5174,21.0,28318,Ashley County,1995,05,003,05003
5358,14.7,25058,Baxter County,1995,05,005,05005
11857,9.3,34807,Benton County,1995,05,007,05007
4836,15.1,27146,Boone County,1995,05,009,05009
2597,22.5,22344,Bradley County,1995,05,011,05011
1013,17.7,24093,Calhoun County,1995,05,013,05013
3442,15.2,26360,Carroll County,1995,05,015,05015
5667,37.8,18815,Chicot County,1995,05,017,05017
4175,20.6,25411,Clark County,1995,05,019,05019
3374,19.1,22342,Clay County,1995,05,021,05021
3777,16.8,25214,Cleburne County,1995,05,023,05023
1443,17.2,27239,Cleveland County,1995,05,025,05025
5845,23.6,24672,Columbia County,1995,05,027,05027
3541,17.9,26611,Conway County,1995,05,029,05029
12591,16.8,29104,Craighead County,1995,05,031,05031
8111,16.4,28426,Crawford County,1995,05,033,05033
13450,26.9,24982,Crittenden County,1995,05,035,05035
4850,25.0,24631,Cross County,1995,05,037,05037
2051,22.2,22696,Dallas County,1995,05,039,05039
4781,30.9,21057,Desha County,1995,05,041,05041
3549,20.3,25894,Drew County,1995,05,043,05043
7894,10.9,34160,Faulkner County,1995,05,045,05045
2852,17.4,25196,Franklin County,1995,05,047,05047
2897,26.8,20163,Fulton County,1995,05,049,05049
14229,17.3,26592,Garland County,1995,05,051,05051
1926,12.4,32112,Grant County,1995,05,053,05053
5463,15.5,28194,Greene County,1995,05,055,05055
4982,22.6,23070,Hempstead County,1995,05,057,05057
4928,17.3,26014,Hot Spring County,1995,05,059,05059
2414,17.4,26897,Howard County,1995,05,061,05061
5499,16.7,27041,Independence County,1995,05,063,05063
2772,22.2,21573,Izard County,1995,05,065,05065
4462,24.3,22340,Jackson County,1995,05,067,05067
21243,26.5,25273,Jefferson County,1995,05,069,05069
3939,19.1,25132,Johnson County,1995,05,071,05071
2931,31.5,18426,Lafayette County,1995,05,073,05073
4124,23.8,20903,Lawrence County,1995,05,075,05075
5025,41.8,17512,Lee County,1995,05,077,05077
3296,29.1,23693,Lincoln County,1995,05,079,05079
2536,18.9,26376,Little River County,1995,05,081,05081
4036,19.3,24591,Logan County,1995,05,083,05083
5902,12.3,34694,Lonoke County,1995,05,085,05085
2392,18.1,23986,Madison County,1995,05,087,05087
2840,19.6,22731,Marion County,1995,05,089,05089
8921,22.6,25664,Miller County,1995,05,091,05091
13196,25.9,24156,Mississippi County,1995,05,093,05093
3572,34.2,18815,Monroe County,1995,05,095,05095
1842,21.7,21870,Montgomery County,1995,05,097,05097
2024,20.2,23149,Nevada County,1995,05,099,05099
2064,25.7,20681,Newton County,1995,05,101,05101
6571,23.1,24097,Ouachita County,1995,05,103,05103
1538,16.5,24507,Perry County,1995,05,105,05105
11782,42.3,17999,Phillips County,1995,05,107,05107
1834,17.5,25130,Pike County,1995,05,109,05109
6154,24.8,23013,Poinsett County,1995,05,111,05111
4122,21.1,22780,Polk County,1995,05,113,05113
7683,15.3,30663,Pope County,1995,05,115,05115
1728,18.4,24325,Prairie County,1995,05,117,05117
53388,15.2,32524,Pulaski County,1995,05,119,05119
3626,20.5,23261,Randolph County,1995,05,121,05121
9749,34.1,20800,St. Francis County,1995,05,123,05123
7100,9.5,38089,Saline County,1995,05,125,05125
2387,22.1,22507,Scott County,1995,05,127,05127
2241,28.9,17698,Searcy County,1995,05,129,05129
15231,14.4,30233,Sebastian County,1995,05,131,05131
2875,19.4,23997,Sevier County,1995,05,133,05133
3360,20.2,21863,Sharp County,1995,05,135,05135
2688,24.5,20871,Stone County,1995,05,137,05137
8884,19.3,27446,Union County,1995,05,139,05139
3289,21.3,22737,Van Buren County,1995,05,141,05141
16555,12.4,32375,Washington County,1995,05,143,05143
10798,17.9,27009,White County,1995,05,145,05145
3022,33.0,19214,Woodruff County,1995,05,147,05147
3316,17.3,24702,Yell County,1995,05,149,05149
151283,11.3,44653,Alameda County,1995,06,001,06001
206,16.4,28492,Alpine County,1995,06,003,06003
2897,9.6,35647,Amador County,1995,06,005,06005
36337,19.0,28229,Butte County,1995,06,007,06007
4405,11.3,32696,Calaveras County,1995,06,009,06009
3194,17.3,28030,Colusa County,1995,06,011,06011
70029,7.9,53055,Contra Costa County,1995,06,013,06013
4922,19.6,28103,Del Norte County,1995,06,015,06015
12678,8.3,42658,El Dorado County,1995,06,017,06017
188008,25.2,30984,Fresno County,1995,06,019,06019
4920,18.7,26293,Glenn County,1995,06,021,06021
20737,17.0,28468,Humboldt County,1995,06,023,06023
41732,31.0,22201,Imperial County,1995,06,025,06025
2350,12.8,30238,Inyo County,1995,06,027,06027
124931,20.6,32183,Kern County,1995,06,029,06029
22999,22.3,28337,Kings County,1995,06,031,06031
10569,19.0,25474,Lake County,1995,06,033,06033
3658,14.5,34032,Lassen County,1995,06,035,06035
2057499,22.7,33828,Los Angeles County,1995,06,037,06037
22239,20.8,31644,Madera County,1995,06,039,06039
14669,6.4,53266,Marin County,1995,06,041,06041
2163,13.4,29339,Mariposa County,1995,06,043,06043
14147,16.9,30073,Mendocino County,1995,06,045,06045
50278,25.9,27125,Merced County,1995,06,047,06047
1817,18.4,25124,Modoc County,1995,06,049,06049
997,9.5,32885,Mono County,1995,06,051,06051
55490,16.1,34461,Monterey County,1995,06,053,06053
9801,8.5,41378,Napa County,1995,06,055,06055
8456,9.4,37113,Nevada County,1995,06,057,06057
297329,11.3,48701,Orange County,1995,06,059,06059
16376,7.6,46687,Placer County,1995,06,061,06061
2552,12.2,30759,Plumas County,1995,06,063,06063
201349,14.3,36189,Riverside County,1995,06,065,06065
173865,15.6,36642,Sacramento County,1995,06,067,06067
5363,11.8,39729,San Benito County,1995,06,069,06069
261189,16.5,35725,San Bernardino County,1995,06,071,06071
407998,15.5,37239,San Diego County,1995,06,073,06073
89843,12.3,37854,San Francisco County,1995,06,075,06075
98627,18.7,33339,San Joaquin County,1995,06,077,06077
28997,13.2,35683,San Luis Obispo County,1995,06,079,06079
44642,6.5,50957,San Mateo County,1995,06,081,06081
52105,13.8,36889,Santa Barbara County,1995,06,083,06083
144034,9.1,53490,Santa Clara County,1995,06,085,06085
31326,13.3,40596,Santa Cruz County,1995,06,087,06087
25938,16.0,30761,Shasta County,1995,06,089,06089
326,9.4,31012,Sierra County,1995,06,091,06091
7597,17.2,26429,Siskiyou County,1995,06,093,06093
34348,9.5,45369,Solano County,1995,06,095,06095
39741,9.4,41016,Sonoma County,1995,06,097,06097
72281,17.3,34575,Stanislaus County,1995,06,099,06099
12146,15.9,32650,Sutter County,1995,06,101,06101
9990,18.5,26314,Tehama County,1995,06,103,06103
2263,16.9,25173,Trinity County,1995,06,105,06105
98969,28.2,25935,Tulare County,1995,06,107,06107
6052,12.3,31462,Tuolumne County,1995,06,109,06109
70216,9.8,46955,Ventura County,1995,06,111,06111
22740,15.5,35620,Yolo County,1995,06,113,06113
13964,22.8,24960,Yuba County,1995,06,115,06115
32614,10.5,37493,Adams County,1995,08,001,08001
3045,22.3,26231,Alamosa County,1995,08,003,08003
27085,5.9,46765,Arapahoe County,1995,08,005,08005
1033,12.8,29999,Archuleta County,1995,08,007,08007
764,17.1,23469,Baca County,1995,08,009,08009
1100,22.3,24124,Bent County,1995,08,011,08011
20333,8.0,46199,Boulder County,1995,08,013,08013
1721,12.5,29412,Chaffee County,1995,08,015,08015
220,9.5,33098,Cheyenne County,1995,08,017,08017
475,5.4,49898,Clear Creek County,1995,08,019,08019
2318,29.2,20321,Conejos County,1995,08,021,08021
1174,32.1,18521,Costilla County,1995,08,023,08023
1019,31.0,20403,Crowley County,1995,08,025,08025
409,13.3,29617,Custer County,1995,08,027,08027
4206,16.6,26148,Delta County,1995,08,029,08029
84195,17.0,31944,Denver County,1995,08,031,08031
203,12.0,24761,Dolores County,1995,08,033,08033
2100,1.9,80923,Douglas County,1995,08,035,08035
1533,5.0,47002,Eagle County,1995,08,037,08037
868,5.3,54320,Elbert County,1995,08,039,08039
45614,9.9,39180,El Paso County,1995,08,041,08041
5551,15.8,28377,Fremont County,1995,08,043,08043
3146,8.6,38304,Garfield County,1995,08,045,08045
194,5.2,44954,Gilpin County,1995,08,047,08047
647,6.7,36119,Grand County,1995,08,049,08049
1378,12.2,30246,Gunnison County,1995,08,051,08051
69,10.1,31428,Hinsdale County,1995,08,053,08053
1530,23.4,20769,Huerfano County,1995,08,055,08055
164,10.7,27647,Jackson County,1995,08,057,08057
25902,5.3,49364,Jefferson County,1995,08,059,08059
165,10.0,31196,Kiowa County,1995,08,061,08061
923,12.8,30474,Kit Carson County,1995,08,063,08063
538,8.5,31924,Lake County,1995,08,065,08065
4309,11.3,35165,La Plata County,1995,08,067,08067
19790,9.1,41313,Larimer County,1995,08,069,08069
3366,23.6,22506,Las Animas County,1995,08,071,08071
746,16.1,29498,Lincoln County,1995,08,073,08073
2397,13.4,30321,Logan County,1995,08,075,08075
13498,12.5,31590,Mesa County,1995,08,077,08077
45,6.6,28268,Mineral County,1995,08,079,08079
1297,10.7,40331,Moffat County,1995,08,081,08081
3660,16.5,30214,Montezuma County,1995,08,083,08083
3587,12.1,30962,Montrose County,1995,08,085,08085
3648,14.8,29878,Morgan County,1995,08,087,08087
4826,23.5,24144,Otero County,1995,08,089,08089
248,7.8,35829,Ouray County,1995,08,091,08091
728,6.1,45405,Park County,1995,08,093,08093
516,11.8,29185,Phillips County,1995,08,095,08095
510,3.8,45254,Pitkin County,1995,08,097,08097
2911,21.3,26485,Prowers County,1995,08,099,08099
23782,18.3,27589,Pueblo County,1995,08,101,08101
596,9.5,38072,Rio Blanco County,1995,08,103,08103
2682,23.8,23646,Rio Grande County,1995,08,105,08105
1137,6.7,38825,Routt County,1995,08,107,08107
1670,28.9,21364,Saguache County,1995,08,109,08109
94,16.3,25213,San Juan County,1995,08,111,08111
383,7.3,41348,San Miguel County,1995,08,113,08113
343,12.9,26759,Sedgwick County,1995,08,115,08115
688,3.8,42700,Summit County,1995,08,117,08117
1557,8.2,43902,Teller County,1995,08,119,08119
628,13.3,26978,Washington County,1995,08,121,08121
19928,13.3,32376,Weld County,1995,08,123,08123
1129,12.2,27538,Yuma County,1995,08,125,08125
57654,6.9,54902,Fairfield County,1995,09,001,09001
84179,10.2,43279,Hartford County,1995,09,003,09003
9022,5.0,46007,Litchfield County,1995,09,005,09005
6753,4.6,48888,Middlesex County,1995,09,007,09007
78508,10.0,42123,New Haven County,1995,09,009,09009
18198,7.3,43724,New London County,1995,09,011,09011
5773,4.6,50927,Tolland County,1995,09,013,09013
8845,8.5,38666,Windham County,1995,09,015,09015
13866,11.5,34917,Kent County,1995,10,001,10001
40345,8.7,43067,New Castle County,1995,10,003,10003
15638,11.9,31367,Sussex County,1995,10,005,10005
107616,20.8,33682,District of Columbia,1995,11,001,11001
36242,19.2,27860,Alachua County,1995,12,001,12001
3415,18.1,31198,Baker County,1995,12,003,12003
22048,15.3,29600,Bay County,1995,12,005,12005
4578,22.2,28225,Bradford County,1995,12,007,12007
51979,11.4,34729,Brevard County,1995,12,009,12009
177365,12.2,33895,Broward County,1995,12,011,12011
2564,22.9,24013,Calhoun County,1995,12,013,12013
12678,9.7,30650,Charlotte County,1995,12,015,12015
16934,15.3,25402,Citrus County,1995,12,017,12017
10168,7.8,41161,Clay County,1995,12,019,12019
22759,12.0,38303,Collier County,1995,12,021,12021
10203,20.4,28359,Columbia County,1995,12,023,12023
480990,23.6,28915,Dade County,1995,12,025,12025
6143,24.8,23364,DeSoto County,1995,12,027,12027
3060,25.7,20367,Dixie County,1995,12,029,12029
105120,14.5,33810,Duval County,1995,12,031,12031
51684,19.0,29527,Escambia County,1995,12,033,12033
4595,10.4,34891,Flagler County,1995,12,035,12035
2064,20.8,23586,Franklin County,1995,12,037,12037
12142,28.2,23482,Gadsden County,1995,12,039,12039
2153,18.1,26825,Gilchrist County,1995,12,041,12041
1543,17.2,25830,Glades County,1995,12,043,12043
2295,18.5,28458,Gulf County,1995,12,045,12045
2845,25.8,22719,Hamilton County,1995,12,047,12047
5991,29.1,23008,Hardee County,1995,12,049,12049
7337,23.9,26940,Hendry County,1995,12,051,12051
17597,14.3,27532,Hernando County,1995,12,053,12053
12794,16.8,24403,Highlands County,1995,12,055,12055
147856,16.5,32650,Hillsborough County,1995,12,057,12057
4389,25.9,22470,Holmes County,1995,12,059,12059
10701,11.0,33667,Indian River County,1995,12,061,12061
8521,21.0,24661,Jackson County,1995,12,063,12063
2777,22.3,26515,Jefferson County,1995,12,065,12065
1301,24.7,24505,Lafayette County,1995,12,067,12067
25539,13.5,28327,Lake County,1995,12,069,12069
44205,11.6,31904,Lee County,1995,12,071,12071
29722,14.3,35111,Leon County,1995,12,073,12073
6455,20.7,23779,Levy County,1995,12,075,12075
983,19.0,26780,Liberty County,1995,12,077,12077
3726,23.2,23323,Madison County,1995,12,079,12079
28393,12.1,31416,Manatee County,1995,12,081,12081
39957,17.3,26950,Marion County,1995,12,083,12083
11228,10.0,36470,Martin County,1995,12,085,12085
9871,12.0,33375,Monroe County,1995,12,087,12087
5726,10.9,37813,Nassau County,1995,12,089,12089
17465,10.7,33467,Okaloosa County,1995,12,091,12091
6861,21.5,24231,Okeechobee County,1995,12,093,12093
99568,13.2,34558,Orange County,1995,12,095,12095
18236,13.3,30946,Osceola County,1995,12,097,12097
118676,11.9,35833,Palm Beach County,1995,12,099,12099
44456,14.2,26232,Pasco County,1995,12,101,12101
111178,12.9,30088,Pinellas County,1995,12,103,12103
73866,16.8,29393,Polk County,1995,12,105,12105
16846,24.2,24590,Putnam County,1995,12,107,12107
11411,10.6,39519,St. Johns County,1995,12,109,12109
27174,15.4,30392,St. Lucie County,1995,12,111,12111
13410,12.2,36537,Santa Rosa County,1995,12,113,12113
27289,9.2,34448,Sarasota County,1995,12,115,12115
33444,9.9,41428,Seminole County,1995,12,117,12117
7790,22.4,24024,Sumter County,1995,12,119,12119
6127,19.1,25175,Suwannee County,1995,12,121,12121
3773,21.2,25912,Taylor County,1995,12,123,12123
1670,19.4,27882,Union County,1995,12,125,12125
60255,14.8,28253,Volusia County,1995,12,127,12127
2513,13.9,33085,Wakulla County,1995,12,129,12129
6903,19.4,26599,Walton County,1995,12,131,12131
4138,22.4,24177,Washington County,1995,12,133,12133
3422,20.8,27184,Appling County,1995,13,001,13001
1668,23.5,24016,Atkinson County,1995,13,003,13003
2331,22.4,25054,Bacon County,1995,13,005,13005
939,25.1,23662,Baker County,1995,13,007,13007
6219,17.7,30050,Baldwin County,1995,13,009,13009
1689,14.0,31343,Banks County,1995,13,011,13011
5031,13.3,35593,Barrow County,1995,13,013,13013
7875,11.8,35274,Bartow County,1995,13,015,13015
3741,21.6,24988,Ben Hill County,1995,13,017,13017
3122,19.8,27156,Berrien County,1995,13,019,13019
33090,21.6,31355,Bibb County,1995,13,021,13021
1810,16.9,28609,Bleckley County,1995,13,023,13023
2497,19.1,28285,Brantley County,1995,13,025,13025
4213,26.7,23506,Brooks County,1995,13,027,13027
2636,11.7,39850,Bryan County,1995,13,029,13029
9804,21.1,28813,Bulloch County,1995,13,031,13031
5687,26.3,23335,Burke County,1995,13,033,13033
2535,16.7,30053,Butts County,1995,13,035,13035
1390,28.9,20656,Calhoun County,1995,13,037,13037
4365,11.1,37260,Camden County,1995,13,039,13039
2129,25.1,24240,Candler County,1995,13,043,13043
11573,14.9,31992,Carroll County,1995,13,045,13045
5684,11.7,33701,Catoosa County,1995,13,047,13047
1912,20.5,26926,Charlton County,1995,13,049,13049
43662,19.6,31804,Chatham County,1995,13,051,13051
1385,13.5,30945,Chattahoochee County,1995,13,053,13053
3355,14.5,26510,Chattooga County,1995,13,055,13055
7535,6.2,53091,Cherokee County,1995,13,057,13057
17664,21.0,27804,Clarke County,1995,13,059,13059
1143,33.9,18505,Clay County,1995,13,061,13061
27020,13.3,36379,Clayton County,1995,13,063,13063
1657,25.1,25068,Clinch County,1995,13,065,13065
40353,7.4,50018,Cobb County,1995,13,067,13067
7252,21.8,27452,Coffee County,1995,13,069,13069
9612,24.7,24837,Colquitt County,1995,13,071,13071
6082,7.0,49274,Columbia County,1995,13,073,13073
3085,21.5,25008,Cook County,1995,13,075,13075
8246,10.7,42790,Coweta County,1995,13,077,13077
1620,15.4,31072,Crawford County,1995,13,079,13079
6039,29.3,23223,Crisp County,1995,13,081,13081
2222,15.7,27688,Dade County,1995,13,083,13083
1514,11.4,39144,Dawson County,1995,13,085,13085
7576,28.8,23192,Decatur County,1995,13,087,13087
92296,15.7,38189,DeKalb County,1995,13,089,13089
3859,22.2,23902,Dodge County,1995,13,091,13091
2893,27.8,20961,Dooly County,1995,13,093,13093
24636,25.7,28148,Dougherty County,1995,13,095,13095
7482,8.8,44894,Douglas County,1995,13,097,13097
3879,32.0,20335,Early County,1995,13,099,13099
449,18.8,26928,Echols County,1995,13,101,13101
3930,11.6,40346,Effingham County,1995,13,103,13103
3732,19.4,25847,Elbert County,1995,13,105,13105
5592,26.7,21868,Emanuel County,1995,13,107,13107
2343,25.0,24871,Evans County,1995,13,109,13109
2995,16.7,25683,Fannin County,1995,13,111,13111
2872,3.5,66080,Fayette County,1995,13,113,13113
12785,15.5,31296,Floyd County,1995,13,115,13115
4134,5.9,56347,Forsyth County,1995,13,117,13117
3035,16.8,27350,Franklin County,1995,13,119,13119
147853,20.9,35932,Fulton County,1995,13,121,13121
2656,15.7,27286,Gilmer County,1995,13,123,13123
393,16.5,25582,Glascock County,1995,13,125,13125
10858,16.5,33377,Glynn County,1995,13,127,13127
4979,12.6,32930,Gordon County,1995,13,129,13129
5000,23.2,24312,Grady County,1995,13,131,13131
2995,22.8,25338,Greene County,1995,13,133,13133
25245,5.2,54083,Gwinnett County,1995,13,135,13135
3398,11.5,32163,Habersham County,1995,13,137,13137
14398,12.7,36477,Hall County,1995,13,139,13139
2665,29.8,22153,Hancock County,1995,13,141,13141
3963,16.7,28770,Haralson County,1995,13,143,13143
2559,11.9,37130,Harris County,1995,13,145,13145
3242,15.4,28748,Hart County,1995,13,147,13147
1750,17.8,28581,Heard County,1995,13,149,13149
5795,6.3,50410,Henry County,1995,13,151,13151
11953,11.7,37953,Houston County,1995,13,153,13153
2170,24.5,25460,Irwin County,1995,13,155,13155
5257,14.9,31927,Jackson County,1995,13,157,13157
1630,17.0,31750,Jasper County,1995,13,159,13159
2442,19.3,26418,Jeff Davis County,1995,13,161,13161
4936,27.8,21754,Jefferson County,1995,13,163,13163
2181,25.8,20837,Jenkins County,1995,13,165,13165
2137,25.8,22249,Johnson County,1995,13,167,13167
2735,12.2,36585,Jones County,1995,13,169,13169
2440,17.5,28687,Lamar County,1995,13,171,13171
1570,23.5,23648,Lanier County,1995,13,173,13173
8516,19.9,27228,Laurens County,1995,13,175,13175
2262,11.1,42242,Lee County,1995,13,177,13177
9796,18.5,27139,Liberty County,1995,13,179,13179
1429,17.5,26033,Lincoln County,1995,13,181,13181
1648,20.1,25906,Long County,1995,13,183,13183
16983,21.0,28900,Lowndes County,1995,13,185,13185
2298,14.1,34057,Lumpkin County,1995,13,187,13187
4304,20.0,26948,McDuffie County,1995,13,189,13189
2274,23.6,23614,McIntosh County,1995,13,191,13191
3717,28.6,22188,Macon County,1995,13,193,13193
3736,15.3,30857,Madison County,1995,13,195,13195
1538,24.0,23307,Marion County,1995,13,197,13197
5073,22.4,25257,Meriwether County,1995,13,199,13199
1429,23.5,25685,Miller County,1995,13,201,13201
6034,28.7,23241,Mitchell County,1995,13,205,13205
2770,14.6,32720,Monroe County,1995,13,207,13207
1624,22.9,24361,Montgomery County,1995,13,209,13209
2279,16.0,31619,Morgan County,1995,13,211,13211
3827,12.3,32462,Murray County,1995,13,213,13213
36721,20.6,28972,Muscogee County,1995,13,215,13215
7563,14.3,35109,Newton County,1995,13,217,13217
1727,7.6,45827,Oconee County,1995,13,219,13219
1879,17.3,29851,Oglethorpe County,1995,13,221,13221
5201,8.0,44201,Paulding County,1995,13,223,13223
5858,25.7,28740,Peach County,1995,13,225,13225
2197,12.4,34022,Pickens County,1995,13,227,13227
2974,19.3,27372,Pierce County,1995,13,229,13229
1525,13.1,32911,Pike County,1995,13,231,13231
6147,17.3,27460,Polk County,1995,13,233,13233
1714,20.7,26542,Pulaski County,1995,13,235,13235
2661,16.1,30488,Putnam County,1995,13,237,13237
696,27.8,20331,Quitman County,1995,13,239,13239
1757,13.4,29124,Rabun County,1995,13,241,13241
2611,33.8,18177,Randolph County,1995,13,243,13243
39484,21.4,28701,Richmond County,1995,13,245,13245
5351,8.1,46925,Rockdale County,1995,13,247,13247
731,19.0,26359,Schley County,1995,13,249,13249
3017,21.1,25827,Screven County,1995,13,251,13251
2539,27.3,24222,Seminole County,1995,13,253,13253
10212,17.8,30305,Spalding County,1995,13,255,13255
4167,16.7,28284,Stephens County,1995,13,257,13257
1553,28.4,19948,Stewart County,1995,13,259,13259
7096,24.0,27308,Sumter County,1995,13,261,13261
1519,22.2,24241,Talbot County,1995,13,263,13263
518,27.4,18514,Taliaferro County,1995,13,265,13265
4342,25.7,25156,Tattnall County,1995,13,267,13267
2169,26.2,21415,Taylor County,1995,13,269,13269
2993,26.1,20613,Telfair County,1995,13,271,13271
3425,30.9,21598,Terrell County,1995,13,273,13273
9437,22.5,26766,Thomas County,1995,13,275,13275
8113,22.3,28582,Tift County,1995,13,277,13277
6213,24.3,24136,Toombs County,1995,13,279,13279
995,12.9,27324,Towns County,1995,13,281,13281
1631,27.4,22075,Treutlen County,1995,13,283,13283
9885,17.0,30716,Troup County,1995,13,285,13285
2574,28.7,21930,Turner County,1995,13,287,13287
2225,22.4,25120,Twiggs County,1995,13,289,13289
